YEAR,COUNTRY,TF8,SYS02,SYS03,SYS04,SE005,SE010,SE011,SE015,SE016,SE020,SE021,SE025,SE030,SE035,SE041,SE042,SE046,SE050,SE054,SE055,SE060,SE065,SE071,SE072,SE073,SE074,SE075,SE080,SE085,SE086,SE087,SE090,SE095,SE100,SE105,SE110,SE110D,SE110N,SE115,SE115D,SE115N,SE120,SE120D,SE120N,SE125,SE125D,SE125N,SE126,SE126D,SE126N,SE127,SE127D,SE127N,SE131,SE132,SE132D,SE132N,SE135,SE136,SE136D,SE136N,SE140,SE145,SE146,SE150,SE155,SE160,SE165,SE170,SE175,SE180,SE185,SE190,SE195,SE200,SE206,SE207,SE207D,SE207N,SE211,SE216,SE220,SE225,SE230,SE235,SE240,SE245,SE251,SE256,SE260,SE265,SE270,SE275,SE281,SE284,SE284D,SE284N,SE285,SE290,SE295,SE296,SE297,SE298,SE300,SE305,SE309,SE309D,SE309N,SE310,SE315,SE320,SE325,SE330,SE331,SE336,SE340,SE345,SE350,SE356,SE360,SE365,SE370,SE375,SE380,SE381,SE390,SE395,SE405,SE406,SE407,SE408,SE409,SE410,SE415,SE420,SE425,SE425D,SE425N,SE430,SE430D,SE430N,SE436,SE437,SE441,SE446,SE450,SE455,SE460,SE465,SE470,SE475,SE476,SE480,SE485,SE490,SE495,SE501,SE506,SE510,SE516,SE521,SE526,SE530,SE532,SE532D,SE532N,SE600,SE605,SE610,SE611,SE612,SE613,SE615,SE616,SE617,SE618,SE619,SE621,SE622,SE623,SE624,SE625,SE626,SE630,SE631,SE632,SE640,SE650,SE699,SE700,SE750
2016,(SUO) Finland,(2) Horticulture,1640,40 - <100,5.94573,227.6,4.98,9529.56,1.53,3309.65,3.45,6219.91,14.2,4.12,6.16,1.55,0.0,3.84,0.0,0.43,0.42,0.0,0.01,1.46,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.01,0.36,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,443163.0,1.0295409999,430447.2,443163.04,420981.0,30776.546595999996,13.68,420981.1,2564.0,88.0,0.0,151.0,0.0,-74.0,229.0,403402.0,6344.0,0.0,0.0,0.0,1.0,8276.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22182.0,90.0,371.0,430447.0,274742.0,108674.0,7551.065484299999,14.2,107216.4,17125.0,56.0,12707.0,8.08,3.05,5.42,3809.0,73575.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166067.0,25485.0,103115.0,13884.0,23583.0,45615.0,110090.0,97655.0,5697.0,6738.0,0.0,1918.0,0.0,1299.0,1299.0,0.0,0.0,1644.0,203637.0,158022.0,49230.0,31731.994501999998,4.98,158022.36,32190.71683,1.53,49230.41,596732.0,565268.0,440987.0,80608.0,270055.0,86969.0,0.0,155745.0,0.0,22868.0,50194.0,132877.0,336357.0,231065.0,105293.0,260375.0,10949.0,512482.0,63703.0,18088.0,88856.0,45669.0,0.07653187780000001,596732.49,45669.06,35216.0,37134.0,712.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,2174.0,2918.0,0.0,5093.0,249.0,438.0,2619.0,1527.0,0.0,0.0,0.0,28024.0,2510.0,1458.0
2016,(SUO) Finland,(4) Other permanent crops,290,< 15,5.94573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,(SUO) Finland,(5) Milk,8230,200 - <500,5.94573,158.5,2.07,4594.27,1.75,4012.95,0.32,581.32,64.88,24.07,18.91,1.18,0.0,0.01,0.0,0.0,0.0,0.0,0.0,43.8,0.0,0.84,0.84,0.0,52.28,35.3,35.3,0.0,16.79,0.03,0.0,0.03,33.394638099,1.32,43.99,,0.0,0.0,1.1674787537,44.64,52.12,9097.2756744,35.3,321127.51,9097.2756744,35.3,321127.51,,0.0,0.0,169661.0,0.7901010198,214733.8,169661.39,30720.0,479.67438281,64.04,30719.64,6533.0,233.0,0.0,15.0,0.0,309.0,22.0,50.0,4.0,0.0,0.0,0.0,23409.0,146.0,127696.0,2442.3821166,52.28,127695.8,-197.0,117891.0,9595.0,0.0,4.0,-12.0,66.0,0.0,152.0,11246.0,255.0,30364.0,214734.0,159208.0,94535.0,252.35655788,64.88,16373.86,2721.0,223.0,8428.0,41.86,5.04,12.62,847.0,4378.0,1482.232189,52.28,77495.97,64499.0,30045.0,34.0,1.0,12963.0,0.0,64674.0,22200.0,12295.0,14559.0,15620.0,36917.0,18608.0,8839.0,5101.0,4668.0,0.0,1318.0,0.0,2271.0,2271.0,0.0,0.0,3678.0,78236.0,41319.0,24982.0,19984.035752,2.07,41318.55,14307.640823,1.75,24981.58,586912.0,596622.0,475254.0,204812.0,138803.0,102891.0,27745.0,111658.0,11374.0,22039.0,33713.0,78245.0,201770.0,195388.0,6382.0,385142.0,-9847.0,414065.0,31740.0,-5178.0,63627.0,31862.0,0.0542878517,586912.45,31862.22,67783.0,69100.0,327.0,0.0,0.0,327.0,27028.0,25772.0,1250.0,5.0,2.0,10919.0,17769.0,674.0,29361.0,83.0,294.0,11345.0,6848.0,0.0,0.0,0.0,663.0,5939.0,665.0
2016,(SUO) Finland,(6) Other grazing livestock,4400,100 - <200,5.94573,80.1,1.3,2640.23,1.12,2306.19,0.19,334.05,71.53,30.84,16.71,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.48,0.0,0.75,0.75,0.0,52.1,1.06,1.06,0.0,47.38,2.5,0.0,0.01,36.061279068000005,1.51,54.3,,0.0,0.0,0.9792644976999999,52.02,50.94,8095.523787800001,1.06,8607.72,8095.523787800001,1.06,8607.72,,0.0,0.0,95869.0,0.617332556,155296.2,95869.42,28712.0,405.63511739999996,70.78,28711.75,6104.0,438.0,0.0,10.0,0.0,140.0,325.0,3.0,0.0,0.0,0.0,0.0,21582.0,110.0,49372.0,947.59300373,52.1,49372.15,-461.0,3020.0,43223.0,0.0,1355.0,1.0,0.0,87.0,1687.0,17786.0,92.0,26201.0,155296.0,108759.0,60862.0,188.75395461,71.53,13502.04,2599.0,168.0,5613.0,32.41,2.55,7.61,654.0,4636.0,872.56177519,52.1,45462.82,39575.0,25216.0,15.0,0.0,5873.0,0.0,47898.0,16204.0,9146.0,10450.0,12097.0,30228.0,16309.0,5326.0,6540.0,4443.0,0.0,1550.0,0.0,1585.0,1585.0,0.0,0.0,4508.0,67458.0,37230.0,22506.0,28565.163589,1.3,37229.53,18975.148691,1.12,21177.31,541639.0,541463.0,423760.0,207710.0,121450.0,80148.0,13169.0,117879.0,35990.0,20886.0,29732.0,61002.0,169215.0,162716.0,6499.0,372424.0,1524.0,360175.0,33045.0,2817.0,52835.0,17500.0,0.0323091502,541638.58,17499.88,80347.0,81897.0,254.0,0.0,0.0,254.0,28806.0,574.0,26706.0,1462.0,64.0,20174.0,19476.0,164.0,39815.0,9.0,122.0,12246.0,7503.0,0.0,0.0,0.0,646.0,12413.0,1897.0
2016,(SUO) Finland,(7) Granivores,1160,15 - <40,5.94573,404.1,2.35,4666.55,1.48,3092.56,0.87,1573.99,84.95,30.29,69.98,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91,0.0,1.64,1.64,0.0,314.31,0.0,0.0,0.0,0.0,0.0,226.12,88.2,40.376578509,20.56,830.21,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,408791.0,0.8769952031999999,466126.6,408790.81,37882.0,454.74103016,83.31,37882.39,33720.0,1517.0,0.0,68.0,513.0,1393.0,565.0,0.0,0.0,0.0,0.0,0.0,34.0,73.0,348201.0,1107.8218012,314.31,348200.7,-24341.0,0.0,0.0,225166.0,0.0,101389.0,19947.0,0.0,1699.0,22708.0,22.0,30748.0,466127.0,342908.0,253240.0,235.74608579,84.95,20026.64,5101.0,1381.0,8855.0,53.13,5.3,8.35,4141.0,1930.0,739.66864763,314.31,232486.0,0.0,0.0,209734.0,29339.0,22753.0,0.0,89668.0,28482.0,29311.0,11028.0,20847.0,63791.0,59428.0,30288.0,13320.0,15820.0,0.0,3122.0,0.0,1632.0,1632.0,0.0,0.0,4318.0,149711.0,85920.0,28123.0,36561.995460000006,2.35,85919.67,19066.253932,1.48,28123.41,1134639.0,1143669.0,908021.0,386547.0,358898.0,129700.0,32126.0,226617.0,62568.0,30456.0,60518.0,133593.0,527913.0,476613.0,51300.0,606726.0,-29720.0,797307.0,52249.0,-11542.0,123392.0,79698.0,0.0702410138,1134638.73,79698.17,83827.0,86949.0,566.0,0.0,0.0,566.0,16405.0,0.0,0.0,0.0,16405.0,26075.0,23528.0,3473.0,53076.0,25.0,105.0,16140.0,10016.0,0.0,0.0,0.0,633.0,5019.0,727.0
2016,(SUO) Finland,(8) Mixed,1340,15 - <40,5.94573,120.0,1.38,2725.19,1.18,2350.64,0.2,374.55,97.09,39.55,54.8,15.43,0.0,0.61,0.0,0.18,0.0,0.0,0.18,24.1,0.0,1.91,1.91,0.0,52.7,2.78,2.78,0.0,9.88,0.12,26.72,12.35,45.501940453,13.72,624.11,,0.0,0.0,0.7227819990000001,17.69,12.79,8881.3267316,2.78,24691.91,8881.3267316,2.78,24691.91,,0.0,0.0,122202.0,0.6719977192000001,181849.3,122202.3,51785.0,544.0863581,95.18,51784.67,25505.0,2401.0,0.0,1758.0,2400.0,4436.0,96.0,4724.0,0.0,0.0,0.0,0.0,9122.0,1343.0,55209.0,1047.5271601,52.7,55209.11,-1927.0,8631.0,8364.0,17158.0,288.0,7235.0,8227.0,0.0,5305.0,15209.0,34.0,19731.0,181849.0,127244.0,73509.0,261.86166842,97.09,25424.51,6111.0,1760.0,12252.0,59.47,9.47,14.69,4498.0,2563.0,900.01974478,52.7,47434.84,14660.0,9822.0,27187.0,8095.0,5588.0,0.0,53735.0,19771.0,12933.0,7082.0,13949.0,33426.0,21179.0,3922.0,13249.0,4008.0,0.0,957.0,0.0,851.0,851.0,0.0,0.0,557.0,64760.0,31334.0,11006.0,22748.992178,1.38,31334.01,9113.410275799999,1.18,10753.21,742016.0,767638.0,618218.0,408840.0,96702.0,106262.0,5512.0,123798.0,18054.0,39340.0,59968.0,66403.0,164465.0,158145.0,6321.0,577550.0,-11208.0,382342.0,22413.0,-11013.0,46629.0,9819.0,0.0132330913,742015.78,9819.16,69802.0,70759.0,1894.0,0.0,0.0,1894.0,9439.0,1529.0,3427.0,0.0,4483.0,14839.0,24743.0,1073.0,40655.0,230.0,133.0,17785.0,11067.0,0.0,0.0,0.0,622.0,6057.0,650.0
2016,(SVE) Sweden,(1) Fieldcrops,8460,200 - <500,9.4673,93.8,1.38,2673.16,0.95,1863.33,0.43,809.84,132.33,76.8,83.88,21.97,0.04,2.56,0.0,0.04,0.0,0.0,0.04,15.87,6.63,0.0,6.63,0.0,1.86,0.0,0.0,0.0,1.65,0.12,0.0,0.01,67.621958552,38.05,2572.83,92.33337125799999,0.45,41.67,0.5209075934,3.4,1.77,,0.0,0.0,,0.0,0.0,,0.0,0.0,183193.0,0.8892738923000001,206003.3,183193.4,144064.0,1146.1058736,125.7,144063.5,71280.0,3649.0,0.0,13132.0,6621.0,11177.0,2356.0,28021.0,0.0,0.0,0.0,0.0,5770.0,2059.0,1720.0,896.67788074,1.86,1665.21,-568.0,0.0,1577.0,-4.0,61.0,-1.0,18.0,0.0,69.0,37410.0,8.0,2865.0,206003.0,127496.0,59929.0,426.66118004,132.33,56460.83,14324.0,0.0,22968.0,130.76,40.0,43.38,10470.0,8698.0,1439.1870639,1.86,2672.69,2516.0,2141.0,580.0,579.0,157.0,0.0,67567.0,19145.0,19104.0,12503.0,16815.0,30983.0,47524.0,16747.0,23775.0,7002.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,86175.0,55192.0,7667.0,40011.363045,1.38,55191.65,8218.7140926,0.95,7770.9,1311468.0,1213911.0,1139619.0,839792.0,94168.0,205001.0,658.0,171849.0,1756.0,31254.0,43258.0,138840.0,318993.0,270552.0,48441.0,992475.0,67594.0,478805.0,57499.0,26516.0,40293.0,12444.0,0.0094887565,1311467.88,12444.2,30477.0,30663.0,42.0,0.0,0.0,42.0,195.0,0.0,195.0,0.0,0.0,2231.0,1296.0,0.0,3527.0,0.0,328.0,26572.0,17159.0,0.0,0.0,0.0,0.0,32211.0,215.0
2016,(SVE) Sweden,(2) Horticulture,410,15 - <40,9.4673,399.5,4.03,7856.48,1.62,3397.89,2.41,4458.59,5.51,5.11,4.21,0.34,0.0,0.93,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.97345132699999,4.21,298.86,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,553142.0,1.1978389248,461783.5,553142.25,535261.0,97082.774568,5.51,535261.4,4505.0,0.0,0.0,0.0,558.0,0.0,0.0,522941.0,7258.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17881.0,0.0,0.0,461783.0,314933.0,142436.0,25834.176807,5.51,142435.5,24219.0,0.0,22916.0,12.39,3.73,9.34,9899.0,85402.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172497.0,28218.0,61612.0,22966.0,59702.0,15080.0,131770.0,84597.0,41132.0,6041.0,0.0,61.0,0.0,1601.0,1601.0,0.0,0.0,1667.0,241473.0,226392.0,96223.0,56169.60849500001,4.03,226392.16,59404.293453,1.62,96222.63,537063.0,486816.0,314988.0,103842.0,172883.0,38263.0,0.0,222075.0,0.0,0.0,14130.0,222075.0,240453.0,148125.0,92328.0,296610.0,34341.0,446775.0,7931.0,-7149.0,111303.0,119277.0,0.2220920488,537062.56,119277.32,3263.0,3324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.0,0.0,0.0,1667.0,0.0,751.0,905.0,586.0,0.0,0.0,0.0,0.0,16198.0,0.0
2016,(SVE) Sweden,(4) Other permanent crops,40,< 15,9.4673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,(SVE) Sweden,(5) Milk,4790,200 - <500,9.4673,353.3,2.52,5651.24,1.72,4158.07,0.8,1493.16,144.39,90.65,29.65,3.19,0.04,0.01,0.0,0.04,0.0,0.0,0.04,108.1,3.24,0.0,3.24,0.0,133.78,80.4,80.4,0.0,52.53,0.31,0.26,0.01,55.026199197,7.72,424.73,,0.0,0.0,1.1966368134,111.34,133.23,8982.3784729,80.4,722152.34,8982.3784729,80.4,722152.34,,0.0,0.0,418184.0,0.9452535840999999,442404.1,418184.07,108884.0,771.39535295,141.15,108884.1,18889.0,1326.0,0.0,401.0,220.0,1131.0,0.0,4.0,0.0,0.0,0.0,0.0,86392.0,520.0,285583.0,2134.7887247000003,133.78,285582.9,1495.0,233900.0,50841.0,294.0,197.0,-2.0,2.0,0.0,352.0,23717.0,109.0,101323.0,442404.0,326410.0,223906.0,159.94725675,144.39,23094.45,5472.0,0.0,9311.0,69.07,18.52,28.58,1692.0,6619.0,1498.9292315,133.78,200520.3,175835.0,93357.0,203.0,80.0,24482.0,0.0,102504.0,30393.0,24474.0,25350.0,22287.0,53885.0,62110.0,33019.0,16044.0,13047.0,0.0,127.0,0.0,589.0,589.0,0.0,0.0,867.0,170232.0,116347.0,54826.0,46140.549347,2.52,116346.76,31877.542521,1.72,54825.86,1331922.0,1252927.0,1097080.0,382403.0,366851.0,239309.0,108517.0,234842.0,53437.0,44284.0,57208.0,137121.0,531063.0,457754.0,73309.0,800859.0,64724.0,938675.0,72651.0,18766.0,100391.0,41287.0,0.030997817200000003,1331922.06,41286.68,78457.0,78584.0,1.0,0.0,0.0,1.0,18627.0,6458.0,12167.0,2.0,0.0,11116.0,16239.0,0.0,27356.0,0.0,1210.0,31214.0,20164.0,0.0,0.0,0.0,178.0,18385.0,291.0
2016,(SVE) Sweden,(6) Other grazing livestock,11780,200 - <500,9.4673,61.1,1.05,2132.24,0.96,1967.26,0.09,164.98,72.53,35.4,10.36,1.12,0.07,0.03,0.0,0.07,0.0,0.0,0.07,59.08,1.67,0.0,1.67,0.0,42.27,0.4,0.4,0.0,39.5,1.74,0.02,0.01,50.645488706,2.16,109.19,,0.0,0.0,0.6853583442,60.75,41.64,6575.241538800001,0.4,2622.19,6575.241538800001,0.4,2622.19,,0.0,0.0,103112.0,0.8627411501000001,119516.8,103112.1,45560.0,642.98151754,70.86,45560.29,6562.0,560.0,0.0,52.0,40.0,520.0,0.0,16.0,0.0,0.0,0.0,0.0,37528.0,283.0,37002.0,875.26376115,42.27,37001.72,1147.0,630.0,35216.0,4.0,863.0,1.0,0.0,0.0,288.0,20550.0,61.0,41159.0,119517.0,93095.0,57378.0,115.58481076,72.53,8383.1,1648.0,0.0,3289.0,24.36,6.89,11.06,446.0,3001.0,1151.170212,42.27,48665.65,44189.0,38417.0,566.0,554.0,3911.0,0.0,35716.0,11252.0,8638.0,5111.0,10716.0,16620.0,9802.0,3352.0,3612.0,2838.0,0.0,93.0,0.0,242.0,242.0,0.0,0.0,282.0,41854.0,25234.0,15674.0,24086.788371000002,1.05,25233.98,16381.310525,0.96,15674.33,583146.0,523543.0,461054.0,255923.0,80755.0,104952.0,19425.0,122092.0,29347.0,12422.0,14960.0,80323.0,122540.0,105916.0,16625.0,460606.0,56211.0,316655.0,20311.0,3691.0,30040.0,13201.0,0.022638166,583146.3,13201.36,31837.0,31930.0,0.0,0.0,0.0,0.0,4007.0,75.0,3932.0,0.0,0.0,6389.0,5582.0,0.0,11971.0,0.0,485.0,15466.0,10087.0,0.0,0.0,0.0,0.0,15617.0,329.0
2016,(SVE) Sweden,(7) Granivores,1040,100 - <200,9.4673,801.9,3.25,6514.85,1.59,3456.82,1.65,3058.03,152.34,96.94,103.67,29.34,0.29,0.77,0.0,0.29,0.0,0.0,0.29,12.41,4.7,0.0,4.7,0.0,744.32,0.0,0.0,0.0,1.34,0.12,559.1,183.51,60.20202758,53.61,3227.2,74.827586207,0.03,2.38,0.3971025708,3.66,1.45,,0.0,0.0,,0.0,0.0,,0.0,0.0,774909.0,1.0684514245999999,725264.1,774909.43,123801.0,838.57102027,147.63,123799.7,84283.0,5623.0,0.0,4000.0,4041.0,12469.0,0.0,681.0,0.0,0.0,0.0,0.0,7216.0,5488.0,579661.0,778.7767418999999,744.32,579660.6,5976.0,0.0,968.0,410942.0,51.0,-3649.0,150882.0,0.0,20467.0,71448.0,25.0,72712.0,725264.0,514597.0,391306.0,316.76766005,152.34,48255.03,10033.0,0.0,20454.0,119.79,35.83,41.96,10804.0,6964.0,449.55359974,744.32,334612.6,2565.0,491.0,291831.0,61376.0,40216.0,0.0,123292.0,38874.0,35497.0,13924.0,34996.0,75224.0,135443.0,66829.0,41393.0,27221.0,0.0,247.0,0.0,1298.0,1298.0,0.0,0.0,1511.0,313788.0,238564.0,104419.0,73477.888057,3.25,238564.2,65543.734911,1.59,104419.1,2121045.0,1953543.0,1751509.0,802669.0,642014.0,259321.0,47505.0,369536.0,121888.0,40116.0,75640.0,207531.0,1136396.0,955474.0,180923.0,984649.0,117576.0,1301468.0,132862.0,57638.0,166991.0,84095.0,0.0396479143,2121044.96,84095.01,53476.0,53722.0,5.0,0.0,0.0,5.0,600.0,0.0,145.0,0.0,455.0,24063.0,1483.0,0.0,25547.0,0.0,2114.0,25457.0,16471.0,0.0,0.0,0.0,0.0,51164.0,8438.0
2016,(SVE) Sweden,(8) Mixed,2030,40 - <100,9.4673,171.2,1.71,3596.33,1.34,2905.13,0.37,691.21,146.84,74.91,76.04,15.37,0.5,1.16,0.0,0.5,0.0,0.0,0.5,46.16,6.58,0.0,6.58,0.0,111.09,0.91,0.91,0.0,36.04,2.03,64.61,7.24,62.181729004,31.6,1964.9,,0.0,0.0,0.7852935209,49.63,38.97,10401.308082,0.91,9425.09,10401.308082,0.91,9425.09,,0.0,0.0,255675.0,0.9046633229000001,282619.4,255675.4,123090.0,877.63624058,140.25,123089.8,60950.0,3117.0,0.0,6779.0,3692.0,6296.0,0.0,2441.0,0.0,0.0,0.0,0.0,37558.0,2258.0,98643.0,887.92608352,111.09,98643.02,-3410.0,2736.0,41522.0,46248.0,1197.0,2507.0,3926.0,0.0,506.0,33943.0,41.0,50174.0,282619.0,200314.0,124459.0,303.1567461,146.84,44514.14,8543.0,0.0,16744.0,101.99,29.52,39.12,10981.0,8246.0,718.22762397,111.09,79790.58,42644.0,37077.0,30626.0,9997.0,6520.0,0.0,75855.0,23538.0,19770.0,12662.0,19884.0,37158.0,45148.0,14541.0,19092.0,11515.0,0.0,408.0,0.0,640.0,640.0,0.0,0.0,666.0,101061.0,63903.0,19395.0,37329.780247,1.71,63903.24,14429.685758000001,1.34,19395.27,1413138.0,1379381.0,1205159.0,805747.0,154860.0,225592.0,18960.0,207980.0,35503.0,33715.0,50164.0,138761.0,450138.0,405559.0,44579.0,963000.0,29431.0,616378.0,29199.0,-7958.0,62620.0,37204.0,0.026326987200000002,1413138.48,37203.68,45700.0,46108.0,6.0,0.0,0.0,6.0,3398.0,0.0,3398.0,0.0,0.0,7801.0,2533.0,0.0,10334.0,0.0,1397.0,30973.0,20251.0,0.0,0.0,0.0,0.0,29008.0,155.0
2016,(SVK) Slovakia,(1) Fieldcrops,1870,200 - <500,30.125999999999998,313.1,7.55,14552.64,0.85,1727.98,6.7,12824.66,390.7,343.09,224.82,104.37,1.14,2.57,2.64,1.36,1.21,0.0,0.15,42.61,0.0,10.46,10.46,0.69,26.54,6.26,6.26,0.0,14.23,1.35,3.55,0.92,59.739756066000005,112.16,6700.23,92.602248989,57.35,5310.6,0.5051360977,43.13,21.79,7315.049387700001,6.26,45814.16,7315.049387700001,6.26,45814.16,,0.0,0.0,459116.0,0.8905897881999999,515519.3,459116.26,365413.0,963.6840657,379.18,365412.8,193675.0,3059.0,0.0,4620.0,14144.0,96664.0,1027.0,22499.0,1549.0,0.0,6585.0,0.0,15682.0,5908.0,23210.0,874.58163364,26.54,23210.76,-1946.0,11228.0,6973.0,1934.0,492.0,1914.0,6.0,321.0,342.0,70494.0,1110.0,41567.0,515519.0,317248.0,191140.0,402.06112473,390.7,157085.9,34039.0,2291.0,55520.0,393.27,98.5,79.79,45353.0,22174.0,826.1880653,26.54,21926.43,15840.0,11176.0,3263.0,981.0,2828.0,20.0,126108.0,32403.0,44120.0,29443.0,20142.0,66694.0,131578.0,92925.0,32652.0,6001.0,0.0,5839.0,0.0,3268.0,3268.0,0.0,0.0,2775.0,233259.0,166565.0,38256.0,22053.518347,7.55,166565.32,18943.330857,0.85,16114.09,814611.0,801958.0,478215.0,149757.0,162949.0,149647.0,6745.0,336396.0,10655.0,61071.0,146818.0,264669.0,340772.0,66723.0,274049.0,473839.0,-35489.0,671189.0,60100.0,-6594.0,65117.0,51918.0,0.063733922,814611.23,51918.37,91391.0,97230.0,3110.0,0.0,0.0,3110.0,2702.0,1505.0,940.0,256.0,0.0,2496.0,6506.0,24.0,9026.0,360.0,16.0,77928.0,0.0,50759.0,0.0,0.0,4088.0,58078.0,12122.0
2016,(SVK) Slovakia,(2) Horticulture,50,< 15,30.125999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,(SVK) Slovakia,(3) Wine,80,< 15,30.125999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,(SVK) Slovakia,(4) Other permanent crops,30,< 15,30.125999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,(SVK) Slovakia,(5) Milk,260,40 - <100,30.125999999999998,673.8,24.39,46041.41,0.87,1804.59,23.52,44236.82,880.1,824.1,153.08,40.6,0.09,0.0,0.0,0.1,0.1,0.0,0.0,671.89,0.0,10.93,10.93,0.56,351.73,190.95,190.95,0.0,140.83,16.69,2.54,0.59,45.067906633,77.91,3511.38,77.37380869,13.7,1059.87,0.5034674438000001,682.82,343.78,6537.4160084,190.95,1248321.8,6537.4160084,190.95,1248321.8,,0.0,0.0,1022950.0,0.8616904608,1187143.0,1022949.84,330903.0,381.59786036,867.15,330903.3,86006.0,1605.0,0.0,7887.0,5296.0,32202.0,654.0,0.0,0.0,0.0,0.0,0.0,171763.0,25490.0,419376.0,1192.3121306,351.73,419376.4,4494.0,326823.0,72780.0,2110.0,-232.0,955.0,45.0,12077.0,4818.0,272670.0,5659.0,383735.0,1187143.0,715617.0,472847.0,124.88528033,880.1,109911.7,29458.0,2482.0,32985.0,291.53,51.39,59.5,31071.0,16398.0,878.26194337,351.73,308914.3,272671.0,170211.0,2917.0,814.0,33326.0,0.0,242770.0,59282.0,112124.0,37006.0,34358.0,140120.0,331405.0,295242.0,24188.0,11975.0,0.0,9891.0,0.0,10503.0,10503.0,0.0,0.0,4240.0,625928.0,485808.0,164906.0,19916.952435,24.39,485807.72,33279.461983999994,0.87,28851.82,1910889.0,1949816.0,1322459.0,100375.0,770271.0,262393.0,135493.0,588429.0,97007.0,60573.0,275380.0,430849.0,595017.0,141020.0,453997.0,1315872.0,-66460.0,1783901.0,116706.0,-23414.0,52483.0,-33183.0,-0.017365205,1910888.59,-33182.97,318596.0,328486.0,1355.0,0.0,0.0,1355.0,59255.0,51439.0,4031.0,3785.0,0.0,26526.0,55557.0,96.0,82180.0,1979.0,41.0,175226.0,0.0,113615.0,0.0,0.0,8450.0,273643.0,54021.0
